#{"t_start": 1746954317.2411087, "env_id": "None"}
r,l,t
84.974228,10,11114.15601
182.754745,10,11115.536525
505.078461,10,11116.251008
268.682281,10,11117.357282
251.725006,10,11117.935702
-94.362869,10,11119.14383
-18.597946,10,11120.041159
207.984314,10,11121.264422
-573.097839,10,11121.727863
-104.530533,10,11122.906023
395.986176,10,11123.749211
470.911713,10,11124.117285
-61.103912,10,11125.5663
-147.837128,10,11127.330379
1256.367554,10,11128.605623
1239.737457,10,11129.646817
662.130432,10,11130.640597
-480.72998,10,11131.454599
178.134125,10,11132.425132
1697.022339,10,11133.454838
1531.740891,10,11134.597555
708.816986,10,11135.112684
717.027618,10,11136.071683
1101.163666,10,11137.66458
720.306946,10,11138.852896
398.152573,10,11139.54449
-251.743103,10,11140.72738
-785.970764,10,11141.145339
-604.24733,10,11142.04287
-200.968109,10,11143.148107
-387.647247,10,11143.785463
281.670258,10,11144.937574
448.999634,10,11145.489807
302.070267,10,11146.525963
-377.50177,10,11147.280149
-524.525299,10,11148.280385
-303.937256,10,11149.58044
506.243378,10,11151.075128
-1182.631348,10,11152.707643
1.453018,10,11153.344398
875.10379,10,11154.608678
1179.980164,10,11155.142532
-72.584656,10,11156.330927
-950.653076,10,11157.171135
-334.741394,10,11158.363345
258.105408,10,11159.760252
-439.713959,10,11161.836488
-522.637177,10,11162.873929
-3.098022,10,11164.501523
614.592041,10,11166.069513
611.621475,10,11166.65689
-562.352875,10,11167.968572
-977.23526,10,11168.474493
-340.211609,10,11169.786266
427.160645,10,11170.576031
-205.427917,10,11171.812637
-969.843445,10,11172.347548
-1042.701935,10,11173.254865
-289.086273,10,11174.221246
914.195709,10,11175.012331
914.23114,10,11175.79449
-198.931503,10,11177.118307
-240.223572,10,11178.018602
506.945068,10,11179.603842
731.196045,10,11180.293364
-181.090271,10,11181.692613
-127.678467,10,11183.116122
284.50943,10,11183.663277
441.674225,10,11185.223891
162.833252,10,11185.750117
119.519424,10,11186.953151
-189.641449,10,11187.889094
640.269287,10,11189.233113
1012.760773,10,11190.642469
324.169373,10,11191.433584
767.534866,10,11193.008275
712.072678,10,11194.610945
1362.407593,10,11195.470654
427.868347,10,11196.766331
-234.439392,10,11197.219762
368.463318,10,11198.558418
856.306915,10,11199.297549
427.26944,10,11200.517967
-86.047516,10,11201.015889
-675.822296,10,11202.345967
581.023987,10,11203.147573
1171.147095,10,11204.301929
1153.573914,10,11204.887276
-1015.245209,10,11206.001658
-349.457245,10,11206.892613
-104.084747,10,11208.10474
-28.661041,10,11208.987883
-1010.045044,10,11210.332459
-1091.12793,10,11210.954836
-684.839325,10,11212.330502
-551.515701,10,11213.082604
-519.598389,10,11214.527233
-696.412231,10,11215.422314
-863.59433,10,11216.60503
-561.908112,10,11217.837698
-236.323395,10,11218.456811
-585.002228,10,11220.567327
15.101471,10,11222.196488
1087.515671,10,11222.90487
1053.496826,10,11223.999108
821.383667,10,11224.628218
529.087311,10,11225.946638
748.15094,10,11226.936486
1307.5159,10,11228.023888
1250.072418,10,11228.980732
761.667557,10,11230.302165
1106.70784,10,11231.669102
1312.943268,10,11232.222036
608.179047,10,11232.988633
563.83886,10,11234.380043
1099.925629,10,11235.884836
961.48938,10,11236.672426
662.219292,10,11237.841462
498.987198,10,11238.262945
1033.342552,10,11239.698953
1417.950256,10,11240.446695
1062.950264,10,11241.636733
194.276657,10,11242.192515
1168.431015,10,11243.745244
1253.48233,10,11245.399175
1804.283997,10,11246.233969
1068.387558,10,11247.930208
-79.380066,10,11249.115402
1757.898468,10,11249.964545
1523.602448,10,11250.607341
1388.177933,10,11251.819629
1330.138855,10,11252.391286
2155.455917,10,11253.780437
1973.806152,10,11254.411545
1407.558945,10,11256.155674
901.786804,10,11257.062319
2326.03653,10,11258.166692
2152.046127,10,11259.194191
1195.353867,10,11260.258783
927.731628,10,11260.944699
1765.824127,10,11262.040793
1745.160904,10,11262.788966
1709.579285,10,11264.032657
1698.810806,10,11265.042275
1662.027893,10,11265.893061
1673.70752,10,11266.544386
1609.537048,10,11267.964284
1542.981384,10,11269.02526
1608.53685,10,11270.1992
1860.297852,10,11271.414543
1430.810699,10,11272.726331
1464.74823,10,11274.110941
675.449905,10,11275.46087
340.682602,10,11276.775369
555.816681,10,11278.235615
327.160339,10,11279.615843
139.986389,10,11281.558108
482.691956,10,11282.299894
435.285034,10,11283.334444
-264.647675,10,11284.461677
712.158478,10,11286.921019
1247.020203,10,11287.723283
912.009247,10,11289.060532
1208.972321,10,11289.638181
853.500427,10,11291.698605
1044.897339,10,11293.042161
1031.885101,10,11295.173069
1080.765076,10,11296.584212
1032.544662,10,11297.777522
1106.120056,10,11298.950975
1333.063049,10,11299.448984
1620.907745,10,11300.512609
1598.006104,10,11301.282221
1517.554901,10,11302.826267
1477.033844,10,11303.408047
1944.320251,10,11304.949411
2504.580688,10,11305.539127
1700.822998,10,11307.518903
2269.033325,10,11309.221694
800.079987,10,11311.439866
1338.084595,10,11313.103077
2013.034515,10,11314.600529
2864.294678,10,11315.307601
2167.258148,10,11316.752813
1627.774963,10,11317.313399
2652.831192,10,11318.998361
1695.141449,10,11319.590914
1846.086319,10,11320.962675
1948.583298,10,11322.910161
1948.191833,10,11323.546221
1432.334763,10,11325.268187
1162.619919,10,11326.72365
2831.175232,10,11327.383279
1384.245667,10,11328.924475
1761.416168,10,11329.755331
2472.336456,10,11331.235947
1746.864731,10,11333.860998
1668.505081,10,11335.804278
1511.977936,10,11337.327861
2009.941498,10,11338.569011
1115.365295,10,11339.737822
672.04187,10,11340.84339
1944.948334,10,11341.973793
1619.334351,10,11343.489992
734.66571,10,11345.652657
987.989563,10,11347.292738
1990.950012,10,11347.854848
11.316574,10,11349.739782
351.866455,10,11350.163036
1320.546661,10,11351.495067
8.720184,10,11352.883884
-193.217743,10,11355.768836
90.716187,10,11357.38801
219.930298,10,11358.398529
-241.175903,10,11360.050571
-55.007935,10,11360.530039
558.590073,10,11363.169537
456.393204,10,11364.877792
782.554398,10,11367.217228
1242.775696,10,11369.060097
1276.815857,10,11370.648817
2052.067245,10,11372.537771
623.2547,10,11374.921073
1954.098785,10,11376.986593
1178.185303,10,11378.900281
2129.328171,10,11380.447544
1352.088531,10,11381.586801
1559.161224,10,11383.143156
1670.459732,10,11384.888946
702.076782,10,11385.802243
2047.729202,10,11387.240046
2195.124451,10,11388.206008
1030.749176,10,11389.582835
924.867172,10,11391.031976
2048.145798,10,11392.034383
1254.950623,10,11393.604666
696.9086,10,11394.287903
2039.561432,10,11396.0551
1951.720245,10,11397.143239
421.880737,10,11398.605139
2031.169785,10,11400.187226
1782.548141,10,11401.97774
885.328979,10,11403.869208
1990.772491,10,11405.16521
1055.579758,10,11406.322103
1322.784119,10,11407.959322
1825.362244,10,11408.804849
1055.682892,10,11410.299981
801.497528,10,11411.860623
2517.849472,10,11412.802127
1031.366776,10,11414.209572
887.865051,10,11415.434778
2013.342148,10,11416.997932
1213.94165,10,11418.865372
796.608398,10,11420.444788
411.368042,10,11421.613036
114.55661,10,11423.30771
954.741348,10,11425.552357
2006.646729,10,11427.345726
1736.575089,10,11428.371273
1771.538162,10,11429.970687
1524.760544,10,11431.147385
1355.096161,10,11432.5096
726.655365,10,11434.545954
864.033875,10,11435.854963
1865.840454,10,11437.172647
1356.581085,10,11438.943691
1440.720703,10,11439.965256
1983.315155,10,11441.922776
1128.965744,10,11443.789177
1717.444489,10,11444.925981
1319.403763,10,11446.645346
861.396637,10,11447.469328
1467.75238,10,11448.913201
1427.883011,10,11450.418164
982.944214,10,11451.448231
1374.741669,10,11452.368474
1135.016541,10,11454.59948
1179.482117,10,11455.811503
1820.644073,10,11457.445903
1163.279968,10,11458.509838
1413.421753,10,11460.256625
1489.827454,10,11461.436252
962.545868,10,11462.77282
950.786346,10,11463.806063
1190.694748,10,11464.971384
1425.029556,10,11466.562796
1056.013275,10,11467.838127
1708.303619,10,11469.297787
2088.507385,10,11470.15446
1342.752075,10,11472.124004
1294.678802,10,11473.567143
743.188538,10,11475.36231
1246.941284,10,11476.964397
945.979309,10,11477.712396
-1177.493286,10,11478.997464
285.517944,10,11480.473796
925.895844,10,11481.582357
-337.870728,10,11483.314196
572.418213,10,11484.45214
1060.448578,10,11485.781358
-925.790192,10,11486.708645
135.712433,10,11488.328308
825.364899,10,11489.371888
-140.446259,10,11490.724518
-1213.901611,10,11491.70761
726.567703,10,11493.023161
892.56958,10,11493.533555
-175.260391,10,11494.575799
-267.448669,10,11496.12162
767.944336,10,11497.35988
146.454102,10,11498.490813
-1195.669373,10,11499.677865
376.573425,10,11500.937848
739.799927,10,11502.4277
-678.409576,10,11504.043161
421.672455,10,11505.449246
696.530579,10,11506.912672
270.602951,10,11508.411592
733.785065,10,11510.332673
283.236717,10,11511.529698
1065.792534,10,11512.89904
807.780609,10,11514.01793
247.596436,10,11515.131163
436.780685,10,11516.369399
890.613541,10,11517.978547
2726.776978,10,11519.338898
1026.286774,10,11520.47894
1185.626755,10,11521.593955
2038.629181,10,11522.56342
2335.913086,10,11523.137226
1302.479782,10,11525.148859
665.721283,10,11526.297363
391.168518,10,11527.508347
1118.686844,10,11529.452539
1090.577583,10,11530.728322
1626.325134,10,11531.997368
2113.508911,10,11532.636454
1316.578529,10,11534.344246
985.231705,10,11535.010005
1807.357361,10,11536.359982
2201.545486,10,11537.610224
898.48526,10,11538.894434
1108.036011,10,11539.878152
2220.992661,10,11541.540644
1880.427139,10,11542.333741
486.909866,10,11543.448296
1715.4245,10,11545.230244
1033.827438,10,11546.796738
-91.0569,10,11548.900663
-90.076385,10,11549.73857
-77.832367,10,11551.090009
-287.384216,10,11552.144196
-265.396545,10,11553.174062
200.613403,10,11554.511621
-137.283325,10,11555.108824
-330.64119,10,11556.772502
-70.468109,10,11558.761961
31.791534,10,11559.355502
-73.10379,10,11560.756514
-260.839722,10,11561.828593
176.19339,10,11563.359382
455.463226,10,11565.715163
961.217651,10,11566.870003
791.928055,10,11569.039175
660.083557,10,11570.048757
1270.783112,10,11571.537032
1446.312714,10,11572.766852
629.625732,10,11574.756114
192.486328,10,11576.309632
1671.567993,10,11577.059329
1749.138184,10,11578.717923
-611.364288,10,11579.62273
1197.481796,10,11581.62421
2403.883209,10,11582.264103
283.058197,10,11584.326638
1602.500305,10,11585.009793
1848.562759,10,11586.764413
-745.83313,10,11587.912057
771.437805,10,11590.051186
751.402893,10,11591.631994
766.400421,10,11593.419828
994.981277,10,11594.648992
793.851852,10,11595.787343
1383.794647,10,11597.582984
2225.652969,10,11598.876675
1768.079224,10,11600.133588
1804.945541,10,11601.502682
2727.085602,10,11602.684523
1897.211975,10,11604.791487
612.230072,10,11605.790641
512.762741,10,11607.251314
1694.343872,10,11608.191228
160.425049,10,11609.778869
946.594345,10,11611.83346
1582.984344,10,11613.272352
614.428421,10,11614.497904
1234.286804,10,11615.275534
1092.815964,10,11617.19744
305.124054,10,11618.009067
931.290192,10,11619.19461
1375.129242,10,11620.187693
1358.860596,10,11622.051626
2025.299484,10,11623.099223
1269.773041,10,11625.39063
345.968018,10,11626.184802
918.914536,10,11627.429152
1195.023163,10,11628.503649
1372.552704,10,11629.77707
1815.65509,10,11631.485084
1229.069489,10,11633.269386
1903.669052,10,11634.132606
1897.837921,10,11635.364177
801.402618,10,11636.714072
1685.835724,10,11637.918546
2076.168793,10,11639.52602
554.261627,10,11640.978422
1735.466461,10,11641.833256
2137.148224,10,11642.654011
1218.486328,10,11644.421176
1248.628265,10,11645.638543
2070.821686,10,11646.832535
2024.68103,10,11647.864694
883.217087,10,11649.802071
1933.723724,10,11650.711575
2342.853912,10,11652.035385
347.561096,10,11653.299372
1360.965424,10,11654.7565
2061.207886,10,11655.653435
354.792923,10,11657.622495
926.755524,10,11658.363957
1459.110641,10,11660.545629
212.508713,10,11662.019425
1662.600113,10,11663.649243
177.03215,10,11665.70786
676.117783,10,11667.800795
658.151314,10,11670.481468
-169.987488,10,11671.36927
828.011635,10,11673.188458
-63.91951,10,11674.698972
632.864243,10,11677.054936
-377.450165,10,11678.225684
-379.113693,10,11679.617819
948.615547,10,11681.191566
42.290771,10,11683.557344
957.752258,10,11685.712048
55.2845,10,11687.491734
614.22744,10,11688.778099
-118.154564,10,11690.590009
858.408875,10,11693.64323
240.642273,10,11695.640071
1182.845795,10,11697.713807
801.26799,10,11699.663804
388.055649,10,11700.198298
885.476387,10,11702.284379
451.487427,10,11703.069427
625.370049,10,11705.071611
1233.809464,10,11706.943792
474.542023,10,11707.942181
1056.682922,10,11709.801218
1208.682693,10,11711.1804
503.033325,10,11712.562148
820.81459,10,11714.465332
284.487457,10,11715.293341
933.151947,10,11717.738626
857.514999,10,11719.550946
390.581329,10,11722.081541
511.58371,10,11723.915654
123.246307,10,11724.98041
111.281982,10,11726.893526
311.925354,10,11727.549454
-273.146576,10,11729.653467
348.892212,10,11730.511583
128.946548,10,11732.422549
-349.548477,10,11733.689409
165.896362,10,11735.211533
301.684296,10,11736.814003
-17.387299,10,11737.87426
178.8508,10,11739.596103
84.976074,10,11740.518649
67.952332,10,11742.378738
378.630615,10,11744.005612
231.817505,10,11745.072067
109.476624,10,11747.358011
357.775665,10,11749.131255
-36.416199,10,11750.555608
-367.061554,10,11752.072735
706.039429,10,11754.095485
1816.870422,10,11754.891944
631.443298,10,11757.183052
1269.092636,10,11758.791228
428.939911,10,11761.263175
1387.568283,10,11762.68433
587.640961,10,11764.181097
1115.524872,10,11766.469472
1829.364319,10,11767.19146
597.419815,10,11768.983546
751.537018,10,11769.753272
1321.654343,10,11771.662616
288.766632,10,11772.977097
1354.610901,10,11774.389477
1301.857941,10,11775.920495
258.765732,10,11776.949328
1137.991089,10,11778.845598
1190.444717,10,11779.921103
701.636047,10,11781.522075
1172.506104,10,11783.716592
255.722351,10,11784.632574
601.127563,10,11785.981977
1919.117203,10,11786.916212
969.118439,10,11788.762798
1201.679077,10,11789.716659
1476.265488,10,11791.3445
824.133392,10,11793.305312
717.128922,10,11794.527086
56.149902,10,11796.392572
64.828339,10,11798.702063
8.808441,10,11799.269984
87.277145,10,11800.692116
663.439453,10,11801.827241
107.428055,10,11803.589426
10.729523,10,11805.186182
1051.708679,10,11806.46046
221.400314,10,11807.876467
350.952576,10,11809.684253
377.909851,10,11811.580865
1058.378479,10,11813.829607
1283.779648,10,11816.240479
1415.32074,10,11817.001362
1131.750366,10,11818.950511
1655.346069,10,11819.807729
1545.248718,10,11821.651743
1013.013,10,11822.335315
251.123199,10,11824.083976
979.634399,10,11824.919639
540.539703,10,11826.295647
361.599396,10,11828.275463
707.270508,10,11828.928266
490.843658,10,11830.592154
114.296722,10,11831.692689
1036.424042,10,11833.459179
1155.723724,10,11834.985477
356.835403,10,11836.383473
1590.230255,10,11838.123541
1673.14032,10,11839.491846
2207.115906,10,11840.797638
1926.893311,10,11842.292215
1672.902435,10,11843.514749
2225.757812,10,11844.911967
1352.819824,10,11845.889645
1475.093155,10,11847.581054
2220.892654,10,11849.066248
1639.226685,10,11850.1483
1093.205185,10,11852.130265
-1260.348358,10,11852.673499
-942.546844,10,11853.950396
186.877014,10,11855.050105
175.676636,10,11856.534459
-834.054901,10,11857.825447
251.118988,10,11859.465014
1313.288544,10,11860.599301
1380.819855,10,11862.148775
867.607193,10,11863.986571
1916.499786,10,11864.906516
1034.484604,10,11866.696275
577.669281,10,11868.230525
1855.979187,10,11869.343948
908.633423,10,11870.712399
607.098541,10,11872.287417
1418.583069,10,11873.86926
611.94165,10,11875.86722
1271.585999,10,11877.334033
1699.187683,10,11878.531812
1239.393875,10,11880.385412
1020.278412,10,11881.77454
2239.973053,10,11883.14153
1160.537262,10,11884.980683
512.46933,10,11885.493161
1527.701538,10,11887.224872
1041.186951,10,11889.157646
631.925049,10,11889.720623
1049.708786,10,11891.431438
941.745911,10,11892.027734
536.439545,10,11893.775465
1278.708466,10,11894.529927
1079.897415,10,11896.356162
966.099655,10,11898.262578
2127.888489,10,11898.90231
1382.931625,10,11900.60628
-27.914581,10,11901.153586
728.064606,10,11902.687034
1789.801987,10,11903.360427
747.066422,10,11904.920574
-169.12384,10,11905.438794
1118.387665,10,11906.860771
1289.700012,10,11907.854847
793.397095,10,11909.467137
976.582581,10,11910.182497
1343.480629,10,11911.722512
756.580734,10,11912.15188
276.73835,10,11913.946589
1666.685333,10,11914.414843
1326.464508,10,11915.83852
-93.869644,10,11917.286116
1104.008263,10,11919.063925
497.596207,10,11920.757134
-408.952332,10,11921.267557
849.529358,10,11923.097714
1296.205139,10,11923.654993
266.051727,10,11925.528645
2382.99469,10,11927.029213
1887.036133,10,11927.648727
1808.430542,10,11929.68031
2400.935059,10,11930.157449
2104.37706,10,11931.721813
1024.342117,10,11932.486313
1211.762573,10,11933.99409
685.474304,10,11934.851749
761.750854,10,11936.608734
903.710968,10,11937.706417
179.935211,10,11939.265002
270.913635,10,11941.166231
608.110733,10,11942.619313
903.651886,10,11943.330217
628.512115,10,11945.0096
-26.947174,10,11945.692995
731.515121,10,11946.96531
806.959137,10,11948.000896
138.909149,10,11949.43652
76.584961,10,11950.321807
998.298798,10,11951.796961
350.735779,10,11952.231118
430.7547,10,11953.74878
1055.202698,10,11954.745352
944.54425,10,11955.975862
204.989456,10,11957.0109
555.749725,10,11958.27393
1761.528168,10,11958.899469
1271.287735,10,11960.296973
-36.552322,10,11961.008924
433.004562,10,11962.321467
1561.70343,10,11963.34172
948.890076,10,11964.767963
6.83075,10,11965.406733
1038.807724,10,11966.264636
1294.294968,10,11967.538866
1160.932404,10,11968.422414
438.085052,10,11969.861225
998.928223,10,11970.420824
1356.066711,10,11971.863508
-180.143646,10,11972.695812
-421.756989,10,11973.898659
958.72821,10,11974.928206
2058.81012,10,11975.8722
45.133362,10,11976.648409
-53.976288,10,11978.214892
1039.751343,10,11979.428123
1486.756882,10,11980.579102
1468.530701,10,11981.540421
920.404663,10,11982.234849
52.563477,10,11983.331729
1027.333176,10,11985.07053
1273.500214,10,11985.517783
1273.500214,10,11986.128305
41.468201,10,11987.572956
1053.80188,10,11988.378582
1428.124039,10,11989.644562
955.722321,10,11990.596401
374.855354,10,11991.705789
1234.388351,10,11992.312823
1538.020096,10,11993.421377
665.744141,10,11994.391453
-219.404907,10,11994.953089
146.544312,10,11996.379454
1706.74292,10,11997.185057
1006.615906,10,11998.509429
295.079346,10,11998.955421
570.266602,10,12000.056715
1671.437927,10,12001.094856
1797.241074,10,12001.809742
606.62674,10,12002.837377
386.738739,10,12003.607116
386.738739,10,12004.061502
1703.815811,10,12005.734296
1039.182281,10,12006.539259
444.068268,10,12007.784187
822.166779,10,12008.68262
1128.320129,10,12009.910257
1177.936859,10,12010.595225
388.636337,10,12012.033545
1189.42247,10,12012.497579
1358.790649,10,12013.618339
1082.540298,10,12014.738435
-221.420441,10,12015.369693
485.428581,10,12016.42634
1578.880966,10,12017.417129
1455.904999,10,12018.860187
-184.150696,10,12019.568808
451.927902,10,12020.346515
1784.880844,10,12021.536661
1805.923553,10,12022.572515
610.237762,10,12023.724625
680.206146,10,12024.261921
1500.36174,10,12025.590467
1481.318954,10,12026.361857
638.992111,10,12027.790787
690.936584,10,12028.493297
1684.841248,10,12029.751516
697.017258,10,12030.517145
525.291901,10,12031.529466
387.857208,10,12032.373786
1192.235245,10,12033.516
1252.954117,10,12034.566697
1092.698532,10,12035.329622
219.441376,10,12036.713892
1359.555511,10,12037.215607
1364.46022,10,12038.186939
655.309448,10,12039.338984
-65.285645,10,12040.362558
885.349121,10,12041.348311
1565.404953,10,12042.55304
403.650787,10,12043.582297
100.217392,10,12044.419291
1188.809601,10,12045.804427
2013.476257,10,12046.656579
871.782379,10,12047.808559
464.322159,10,12048.494324
551.196365,10,12049.840877
812.696381,10,12050.547314
566.014175,10,12051.760515
-15.604248,10,12052.580827
400.80835,10,12053.769405
691.736938,10,12054.758324
476.731567,10,12055.795459
543.825073,10,12056.663246
643.394455,10,12057.512033
718.289841,10,12058.903587
704.068481,10,12059.680411
740.913223,10,12061.019089
1088.508148,10,12061.529259
959.127563,10,12062.70273
760.993103,10,12063.746685
731.712143,10,12064.797341
1139.467926,10,12065.693313
558.585968,10,12066.352355
424.300903,10,12067.773459
440.704041,10,12068.261539
458.312103,10,12069.310864
361.625015,10,12070.304053
206.758331,10,12071.450508
435.257034,10,12072.517979
832.642059,10,12073.182315
832.642059,10,12073.378898
832.642059,10,12073.522202
1220.192841,10,12073.643642
2124.477997,10,12073.766102
2124.477997,10,12073.885127
2124.477997,10,12074.688515
1605.416565,10,12075.725308
2982.423981,10,12076.607162
2570.51828,10,12077.504724
184.702118,10,12078.787529
-320.058136,10,12079.678136
2507.201859,10,12080.777041
1180.763428,10,12081.647861
117.218201,10,12082.858114
-423.442078,10,12083.327984
2242.198303,10,12084.800637
1686.0336,10,12085.431207
1295.678558,10,12086.402198
73.573059,10,12087.612279
2566.774902,10,12088.674578
3488.091736,10,12089.49121
2726.516754,10,12090.490154
786.896667,10,12091.567861
1524.683228,10,12092.521128
3197.616577,10,12093.549716
923.515076,10,12094.665725
396.339279,10,12095.522811
588.098907,10,12096.098568
-405.125946,10,12097.314943
-294.754181,10,12097.877996
63.923798,10,12098.558555
905.984589,10,12099.683637
806.837173,10,12100.43285
84.291077,10,12101.201002
-725.564575,10,12102.040861
-725.564575,10,12102.751158
979.937988,10,12104.051123
255.209198,10,12104.527177
217.112,10,12105.415807
-16.798981,10,12106.575476
963.875275,10,12107.29598
751.917953,10,12108.47087
352.446381,10,12109.275638
-644.230392,10,12110.451719
1496.456604,10,12110.988203
1262.682739,10,12112.259243
883.408813,10,12113.437291
653.015778,10,12115.051662
501.783722,10,12115.887083
-374.184784,10,12117.60066
1669.442032,10,12119.060117
1128.219986,10,12119.648573
982.387856,10,12120.587268
-330.101318,10,12121.282192
324.180664,10,12121.9723
880.168701,10,12123.3138
1359.368896,10,12124.175157
-43.028534,10,12125.639994
514.351791,10,12126.762742
833.148804,10,12128.619861
1327.703857,10,12129.577658
1310.066849,10,12131.420668
2130.083313,10,12131.986438
1065.539001,10,12133.478253
490.861206,10,12134.494839
1823.631653,10,12135.630985
1657.01873,10,12136.864056
223.735428,10,12137.769485
369.279968,10,12139.006616
1401.80603,10,12139.664247
1239.237076,10,12140.945513
47.205841,10,12141.603795
218.139465,10,12142.968041
762.432068,10,12143.863577
706.064789,10,12146.195464
-61.675873,10,12146.904042
897.583389,10,12148.10664
835.259705,10,12149.269748
105.317047,10,12150.559815
189.753998,10,12151.313526
1834.746155,10,12153.029853
735.397888,10,12154.151444
-414.076019,10,12154.951812
1004.034348,10,12156.621175
789.4646,10,12157.573865
195.086334,10,12158.672852
472.726593,10,12159.140556
184.233795,10,12160.442847
-21.550522,10,12161.393265
-223.572388,10,12162.59965
-310.388321,10,12163.839654
-140.204224,10,12164.879734
697.163544,10,12165.749005
-133.081665,10,12166.767305
89.242172,10,12168.222321
833.751221,10,12169.020016
865.241928,10,12170.184773
896.732635,10,12170.602368
434.458344,10,12171.652223
108.248413,10,12172.538154
268.840881,10,12174.110104
371.029541,10,12174.878515
-117.047607,10,12176.179352
83.089752,10,12177.532669
1001.735168,10,12178.463633
366.407166,10,12179.149511
511.441833,10,12180.277231
-1131.001038,10,12181.243208
-194.070129,10,12182.331158
1185.147278,10,12183.774046
2076.49588,10,12184.546435
-325.495728,10,12185.926445
-477.733276,10,12187.051408
2235.635147,10,12188.196631
-280.62767,10,12189.461433
-2181.304321,10,12190.153448
-405.911865,10,12191.544775
689.433105,10,12192.482794
-1255.76683,10,12193.799535
-324.960785,10,12194.569017
1576.555145,10,12195.624064
-1345.839996,10,12196.266279
668.856293,10,12197.356556
975.063721,10,12198.172561
1309.181,10,12199.606225
2058.503571,10,12200.129301
1160.181046,10,12201.384127
1148.224075,10,12203.083711
2376.741486,10,12203.702571
2420.427505,10,12204.854677
2094.774475,10,12205.541367
996.058197,10,12206.948433
1274.84436,10,12207.374079
1749.970093,10,12208.690043
919.894318,10,12209.782617
-180.08165,10,12210.742886
1055.549393,10,12212.224189
1707.820908,10,12213.997622
476.397858,10,12214.731181
1447.161163,10,12215.826929
2164.540619,10,12217.277167
165.240799,10,12218.198948
191.233185,10,12219.385937
665.620331,10,12220.112048
-266.918259,10,12221.676172
250.995941,10,12222.881496
1230.643845,10,12223.897021
743.354279,10,12225.097351
566.124573,10,12225.964679
1114.308929,10,12227.077307
1400.152283,10,12227.648736
-149.590012,10,12229.064649
379.414139,10,12230.065362
1051.493759,10,12231.022017
983.551483,10,12231.735193
626.655258,10,12232.704415
587.000122,10,12233.276283
1216.994629,10,12234.681687
1100.646362,10,12235.224818
937.574753,10,12236.462176
831.409454,10,12237.172136
931.859558,10,12238.657636
1035.10376,10,12239.21336
810.166931,10,12240.411075
988.833557,10,12241.618817
630.917206,10,12242.577837
838.866348,10,12243.750557
891.126175,10,12244.364331
-713.907379,10,12245.864433
-420.93985,10,12246.915063
954.759979,10,12247.751031
1474.866791,10,12248.732369
432.553101,10,12249.725925
432.553101,10,12250.122649
1034.850464,10,12251.296538
1664.728516,10,12252.251759
785.994293,10,12253.147537
526.943359,10,12253.712727
181.672363,10,12254.744355
243.382721,10,12255.509704
303.287506,10,12256.49811
-49.20578,10,12256.956025
-42.74408,10,12258.102437
149.68634,10,12258.889165
859.098816,10,12259.281035
978.918343,10,12260.464602
1098.737869,10,12261.016715
122.697166,10,12262.330795
985.686386,10,12263.114512
1602.017975,10,12264.31957
1323.842865,10,12265.51431
-312.496414,10,12266.332869
35.397339,10,12267.035968
618.500687,10,12267.881445
656.316299,10,12268.599963
122.502243,10,12269.868633
-556.617279,10,12270.274669
90.016327,10,12271.165743
1059.966736,10,12271.880271
324.286072,10,12272.684492
-490.468811,10,12273.874106
-610.579803,10,12274.852704
169.467712,10,12275.914378
1248.458542,10,12277.125611
-3.191681,10,12277.795483
-108.930511,10,12278.890537
643.025558,10,12280.443358
1421.25,10,12281.071861
1421.25,10,12281.586703
-222.974854,10,12282.455606
-315.816513,10,12283.179544
627.943817,10,12284.461876
1397.954071,10,12286.058644
728.978882,10,12286.597944
1243.126343,10,12287.277111
1235.960907,10,12288.304927
1145.492706,10,12288.817185
396.613556,10,12289.927462
94.528503,10,12290.879499
273.110016,10,12292.259943
251.381653,10,12293.088841
-433.063843,10,12294.128012
1109.221344,10,12294.697599
615.408051,10,12295.591072
286.199188,10,12296.197021
507.355316,10,12297.26133
778.191101,10,12298.065077
708.555679,10,12299.604613
469.235565,10,12300.449533
865.888748,10,12301.548004
1253.688812,10,12302.101746
1347.28894,10,12303.12991
1409.689026,10,12303.781446
1039.069916,10,12304.773441
737.717377,10,12305.440732
461.737137,10,12306.418674
-461.049194,10,12307.10867
25.572128,10,12308.102708
577.416077,10,12309.104765
620.897827,10,12309.601203
-193.649689,10,12310.792682
-433.711395,10,12311.924769
641.459595,10,12312.744349
830.621704,10,12313.693363
-30.269165,10,12314.452552
-113.278198,10,12315.20119
479.055511,10,12316.318055
910.837555,10,12316.833492
684.238617,10,12317.922014
150.297516,10,12318.863175
76.899994,10,12319.998045
407.251999,10,12320.802634
1136.166992,10,12321.802591
1083.362335,10,12323.45926
357.508087,10,12324.171078
-443.213196,10,12325.089875
413.015785,10,12325.831459
1045.361046,10,12326.985275
522.965698,10,12327.523722
-198.225708,10,12328.804029
54.001999,10,12329.327306
1455.298218,10,12330.533532
3023.577881,10,12331.086684
1045.163666,10,12332.299397
-167.727203,10,12332.92752
1024.805359,10,12334.176017
1977.065735,10,12334.939109
510.693878,10,12335.896241
267.804733,10,12336.717825
-118.324921,10,12337.897732
1215.678253,10,12338.586706
1613.701477,10,12339.541014
847.524597,10,12340.722487
97.846725,10,12341.372684
1030.217438,10,12342.2848
2774.332886,10,12343.093544
1561.712891,10,12344.216756
